"file","line","m"
"MED1CA_z-bi_all.dat",111400001,128300001
"MED1CA_z-bi_all.dat",111500001,128300001
"MED1CA_z-bi_all.dat",111600001,128300001
"MED1CA_z-bi_all.dat",111700001,128300001
"MED1CA_z-bi_all.dat",111800001,128300001
"MED1CA_z-bi_all.dat",111900001,128300001
"MED1CA_z-bi_all.dat",112000001,128300001
"MED1CA_z-bi_all.dat",112100001,128300001
"MED1CA_z-bi_all.dat",112200001,128300001
"MED1CA_z-bi_all.dat",112300001,128300001
"MED1CA_z-bi_all.dat",112400001,128300001
"MED1CA_z-bi_all.dat",112500001,128300001
"MED1CA_z-bi_all.dat",112600001,128300001
"MED1CA_z-bi_all.dat",112700001,128300001
"MED1CA_z-bi_all.dat",112800001,128300001
"MED1CA_z-bi_all.dat",112900001,128300001
"MED1CA_z-bi_all.dat",113000001,128300001
"MED1CA_z-bi_all.dat",113100001,128300001
"MED1CA_z-bi_all.dat",113200001,128300001
"MED1CA_z-bi_all.dat",113300001,128300001
"MED1CA_z-bi_all.dat",113400001,128300001
"MED1CA_z-bi_all.dat",113500001,128300001
"MED1CA_z-bi_all.dat",113600001,128300001
"MED1CA_z-bi_all.dat",113700001,128300001
"MED1CA_z-bi_all.dat",113800001,128300001
"MED1CA_z-bi_all.dat",113900001,128300001
"MED1CA_z-bi_all.dat",114000001,128300001
"MED1CA_z-bi_all.dat",114100001,128300001
"MED1CA_z-bi_all.dat",114200001,128300001
"MED1CA_z-bi_all.dat",114300001,128300001
"MED1CA_z-bi_all.dat",114400001,128300001
"MED1CA_z-bi_all.dat",114500001,128300001
"MED1CA_z-bi_all.dat",114600001,128300001
"MED1CA_z-bi_all.dat",114700001,128300001
"MED1CA_z-bi_all.dat",114800001,128300001
"MED1CA_z-bi_all.dat",114900001,128300001
"MED1CA_z-bi_all.dat",115000001,128300001
"MED1CA_z-bi_all.dat",115100001,128300001
"MED1CA_z-bi_all.dat",115200001,128300001
"MED1CA_z-bi_all.dat",115300001,128300001
"MED1CA_z-bi_all.dat",115400001,128300001
"MED1CA_z-bi_all.dat",115500001,128300001
"MED1CA_z-bi_all.dat",115600001,128300001
"MED1CA_z-bi_all.dat",115700001,128300001
"MED1CA_z-bi_all.dat",115800001,128300001
"MED1CA_z-bi_all.dat",115900001,128300001
"MED1CA_z-bi_all.dat",116000001,128300001
"MED1CA_z-bi_all.dat",116100001,128300001
"MED1CA_z-bi_all.dat",116200001,128300001
"MED1CA_z-bi_all.dat",116300001,128300001
"MED1CA_z-bi_all.dat",116400001,128300001
"MED1CA_z-bi_all.dat",116500001,128300001
"MED1CA_z-bi_all.dat",116600001,128300001
"MED1CA_z-bi_all.dat",116700001,128300001
"MED1CA_z-bi_all.dat",116800001,128300001
"MED1CA_z-bi_all.dat",116900001,128300001
"MED1CA_z-bi_all.dat",117000001,128300001
"MED1CA_z-bi_all.dat",117100001,128300001
"MED1CA_z-bi_all.dat",117200001,128300001
"MED1CA_z-bi_all.dat",117300001,128300001
"MED1CA_z-bi_all.dat",117400001,128300001
"MED1CA_z-bi_all.dat",117500001,128300001
"MED1CA_z-bi_all.dat",117600001,128300001
"MED1CA_z-bi_all.dat",117700001,128300001
"MED1CA_z-bi_all.dat",117800001,128300001
"MED1CA_z-bi_all.dat",117900001,128300001
"MED1CA_z-bi_all.dat",118000001,128300001
"MED1CA_z-bi_all.dat",118100001,128300001
"MED1CA_z-bi_all.dat",118200001,128300001
"MED1CA_z-bi_all.dat",118300001,128300001
"MED1CA_z-bi_all.dat",118400001,128300001
"MED1CA_z-bi_all.dat",118500001,128300001
"MED1CA_z-bi_all.dat",118600001,128300001
"MED1CA_z-bi_all.dat",118700001,128300001
"MED1CA_z-bi_all.dat",118800001,128300001
"MED1CA_z-bi_all.dat",118900001,128300001
"MED1CA_z-bi_all.dat",119000001,128300001
"MED1CA_z-bi_all.dat",119100001,128300001
"MED1CA_z-bi_all.dat",119200001,128300001
"MED1CA_z-bi_all.dat",119300001,128300001
"MED1CA_z-bi_all.dat",119400001,128300001
"MED1CA_z-bi_all.dat",119500001,128300001
"MED1CA_z-bi_all.dat",119600001,128300001
"MED1CA_z-bi_all.dat",119700001,128300001
"MED1CA_z-bi_all.dat",119800001,128300001
"MED1CA_z-bi_all.dat",119900001,128300001
"MED1CA_z-bi_all.dat",120000001,128300001
"MED1CA_z-bi_all.dat",120100001,128300001
"MED1CA_z-bi_all.dat",120200001,128300001
"MED1CA_z-bi_all.dat",120300001,128300001
"MED1CA_z-bi_all.dat",120400001,128300001
"MED1CA_z-bi_all.dat",120500001,128300001
"MED1CA_z-bi_all.dat",120600001,128300001
"MED1CA_z-bi_all.dat",120700001,128300001
"MED1CA_z-bi_all.dat",120800001,128300001
"MED1CA_z-bi_all.dat",120900001,128300001
"MED1CA_z-bi_all.dat",121000001,128300001
"MED1CA_z-bi_all.dat",121100001,128300001
"MED1CA_z-bi_all.dat",121200001,128300001
"MED1CA_z-bi_all.dat",121300001,128300001
"MED1CA_z-bi_all.dat",121400001,128300001
"MED1CA_z-bi_all.dat",121500001,128300001
"MED1CA_z-bi_all.dat",121600001,128300001
"MED1CA_z-bi_all.dat",121700001,128300001
"MED1CA_z-bi_all.dat",121800001,128300001
"MED1CA_z-bi_all.dat",121900001,128300001
"MED1CA_z-bi_all.dat",122000001,128300001
"MED1CA_z-bi_all.dat",122100001,128300001
"MED1CA_z-bi_all.dat",122200001,128300001
"MED1CA_z-bi_all.dat",122300001,128300001
"MED1CA_z-bi_all.dat",122400001,128300001
"MED1CA_z-bi_all.dat",122500001,128300001
"MED1CA_z-bi_all.dat",122600001,128300001
"MED1CA_z-bi_all.dat",122700001,128300001
"MED1CA_z-bi_all.dat",122800001,128300001
"MED1CA_z-bi_all.dat",122900001,128300001
"MED1CA_z-bi_all.dat",123000001,128300001
"MED1CA_z-bi_all.dat",123100001,128300001
"MED1CA_z-bi_all.dat",123200001,128300001
"MED1CA_z-bi_all.dat",123300001,128300001
"MED1CA_z-bi_all.dat",123400001,128300001
"MED1CA_z-bi_all.dat",123500001,128300001
"MED1CA_z-bi_all.dat",123600001,128300001
"MED1CA_z-bi_all.dat",123700001,128300001
"MED1CA_z-bi_all.dat",123800001,128300001
"MED1CA_z-bi_all.dat",123900001,128300001
"MED1CA_z-bi_all.dat",124000001,128300001
"MED1CA_z-bi_all.dat",124100001,128300001
"MED1CA_z-bi_all.dat",124200001,128300001
"MED1CA_z-bi_all.dat",124300001,128300001
"MED1CA_z-bi_all.dat",124400001,128300001
"MED1CA_z-bi_all.dat",124500001,128300001
"MED1CA_z-bi_all.dat",124600001,128300001
"MED1CA_z-bi_all.dat",124700001,128300001
"MED1CA_z-bi_all.dat",124800001,128300001
"MED1CA_z-bi_all.dat",124900001,128300001
"MED1CA_z-bi_all.dat",125000001,128300001
"MED1CA_z-bi_all.dat",125100001,128300001
"MED1CA_z-bi_all.dat",125200001,128300001
"MED1CA_z-bi_all.dat",125300001,128300001
"MED1CA_z-bi_all.dat",125400001,128300001
"MED1CA_z-bi_all.dat",125500001,128300001
"MED1CA_z-bi_all.dat",125600001,128300001
"MED1CA_z-bi_all.dat",125700001,128300001
"MED1CA_z-bi_all.dat",125800001,128300001
"MED1CA_z-bi_all.dat",125900001,128300001
"MED1CA_z-bi_all.dat",126000001,128300001
"MED1CA_z-bi_all.dat",126100001,128300001
"MED1CA_z-bi_all.dat",126200001,128300001
"MED1CA_z-bi_all.dat",126300001,128300001
"MED1CA_z-bi_all.dat",126400001,128300001
"MED1CA_z-bi_all.dat",126500001,128300001
"MED1CA_z-bi_all.dat",126600001,128300001
"MED1CA_z-bi_all.dat",126700001,128300001
"MED1CA_z-bi_all.dat",126800001,128300001
"MED1CA_z-bi_all.dat",126900001,128300001
"MED1CA_z-bi_all.dat",127000001,128300001
"MED1CA_z-bi_all.dat",127100001,128300001
"MED1CA_z-bi_all.dat",127200001,128300001
"MED1CA_z-bi_all.dat",127300001,128300001
"MED1CA_z-bi_all.dat",127400001,128300001
"MED1CA_z-bi_all.dat",127500001,128300001
"MED1CA_z-bi_all.dat",127600001,128300001
"MED1CA_z-bi_all.dat",127700001,128300001
"MED1CA_z-bi_all.dat",127800001,128300001
"MED1CA_z-bi_all.dat",127900001,128300001
"MED1CA_z-bi_all.dat",128000001,128300001
"MED1CA_z-bi_all.dat",128100001,128300001
"MED1CA_z-bi_all.dat",128200001,128300001
"MED1CA_z-bi_all.dat",128300001,128300001
